"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
108,"GCTS","GCT Semiconductor Holding Inc","Technology","Semiconductors","USA",81.08,,1.42,-2.07%,150139
109,"MIND","MIND Technology Inc","Technology","Scientific & Technical Instruments","USA",81.61,18.80,10.24,0.49%,150872
110,"DHX","DHI Group Inc","Technology","Software - Application","USA",83.47,,1.77,1.72%,112235
111,"ILLR","Triller Group Inc","Technology","Software - Application","USA",95.91,,0.55,-1.48%,517400
112,"SPRU","Spruce Power Holding Corporation","Technology","Solar","USA",96.29,,5.30,4.13%,89636
113,"CMTL","Comtech Telecommunications Corp","Technology","Communication Equipment","USA",96.30,,3.25,-1.22%,56584
114,"TCGL","TechCreate Group Ltd","Technology","Software - Application","Singapore",96.49,,5.52,-1.60%,2817700
115,"CTM","Castellum Inc","Technology","Information Technology Services","USA",98.40,,1.04,-0.95%,1155903
116,"SQNS","Sequans Communications S.A ADR","Technology","Semiconductors","France",98.53,,6.32,-3.95%,67505
117,"TYGO","Tigo Energy Inc","Technology","Solar","USA",104.82,,1.49,-6.29%,284193
118,"NUKK","Nukkleus Inc","Technology","Software - Application","USA",107.53,0.34,6.46,-11.14%,1341799
119,"MX","MagnaChip Semiconductor Corp","Technology","Semiconductors","South Korea",107.59,,2.99,-0.33%,559158
120,"ZENA","ZenaTech Inc","Technology","Software - Infrastructure","Canada",112.01,,3.39,-3.14%,515988
121,"VELO","Velo3D Inc","Technology","Computer Hardware","USA",116.48,,5.57,-12.15%,437132
122,"LIDR","AEye Inc","Technology","Software - Infrastructure","USA",118.95,,2.64,-2.94%,1333401
123,"QMCO","Quantum Corp","Technology","Computer Hardware","USA",119.65,,8.72,-0.23%,492089
124,"AISP","Airship AI Holdings Inc","Technology","Software - Infrastructure","USA",126.79,,3.71,-4.87%,455424
125,"ASYS","Amtech Systems Inc","Technology","Semiconductor Equipment & Materials","USA",127.54,,8.91,3.48%,77114
126,"IDN","Intellicheck Inc","Technology","Software - Application","USA",128.91,644.44,6.38,-1.09%,130717
127,"RDZN","Roadzen Inc","Technology","Software - Application","USA",130.67,,1.65,-1.79%,203110
128,"ARAI","Arrive AI Inc","Technology","Software - Infrastructure","USA",131.38,,3.84,-2.78%,56672
129,"SPWR","SunPower Inc","Technology","Solar","USA",132.97,,1.60,-0.62%,789918
130,"MAPS","WM Technology Inc","Technology","Software - Application","USA",137.39,11.65,0.87,-3.63%,412054
131,"WRAP","Wrap Technologies Inc","Technology","Scientific & Technical Instruments","USA",143.82,,2.79,2.57%,1002533
132,"EXFY","Expensify Inc","Technology","Software - Application","USA",148.86,,1.60,-1.23%,326524
133,"AMBR","Amber International Holding Ltd. ADR","Technology","Software - Infrastructure","Singapore",153.86,,1.78,-9.64%,353755
134,"ARBE","Arbe Robotics Ltd","Technology","Scientific & Technical Instruments","Israel",159.85,,1.52,-6.17%,2294824
135,"XTKG","X3 Holdings Co Ltd","Technology","Software - Application","Singapore",164.37,,1.69,2.42%,345917
136,"OSS","One Stop Systems Inc","Technology","Computer Hardware","USA",171.12,,6.98,6.40%,921941
137,"VLN","Valens Semiconductor Ltd","Technology","Semiconductors","Israel",171.97,,1.68,0.00%,413006
138,"CURR","Currenc Group Inc","Technology","Software - Application","Singapore",172.34,,2.25,-4.26%,146625
139,"TTEC","TTEC Holdings Inc","Technology","Information Technology Services","USA",173.81,,3.58,-4.79%,172925
140,"ALTS","ALT5 Sigma Corp","Technology","Software - Application","USA",173.90,,1.43,-9.49%,3033661
141,"CRNT","Ceragon Networks Ltd","Technology","Communication Equipment","Israel",176.79,130.92,1.99,0.51%,265981
142,"KULR","KULR Technology Group Inc","Technology","Electronic Components","USA",179.50,,3.93,-0.51%,1359428
143,"INSG","Inseego Corp","Technology","Communication Equipment","USA",179.79,,11.73,1.65%,175036
144,"TONX","TON Strategy Co","Technology","Software - Application","USA",180.82,,3.06,-14.53%,459099
145,"DFDV","DeFi Development Corp","Technology","Software - Infrastructure","USA",188.41,2.40,6.00,-14.04%,2562739
146,"MRAM","Everspin Technologies Inc","Technology","Semiconductors","USA",198.17,,8.67,0.81%,142136
147,"DUOT","Duos Technologies Group Inc","Technology","Software - Application","USA",199.46,,9.77,-3.27%,116540
148,"UIS","Unisys Corp","Technology","Information Technology Services","USA",201.08,,2.82,0.36%,673066
149,"ZEPP","Zepp Health Corporation ADR","Technology","Consumer Electronics","Netherlands",201.20,,28.58,-3.05%,121547
150,"LTRX","Lantronix Inc","Technology","Communication Equipment","USA",218.44,,5.55,-1.25%,194068
151,"IMMR","Immersion Corp","Technology","Software - Application","USA",220.94,2.61,6.82,0.15%,322757
152,"VUZI","Vuzix Corporation","Technology","Consumer Electronics","USA",221.95,,2.77,0.36%,922109
153,"NUAI","New Era Energy & Digital Inc","Technology","Software - Infrastructure","USA",230.90,,4.32,-2.37%,3604085
154,"GSIT","GSI Technology Inc","Technology","Semiconductors","USA",237.88,,6.75,-5.59%,828360
155,"PDYN","Palladyne AI Corp","Technology","Software - Infrastructure","USA",239.19,,5.69,-4.37%,2026129
156,"REKR","Rekor Systems Inc","Technology","Software - Infrastructure","USA",239.44,,1.89,-2.07%,2072278
157,"NRDY","Nerdy Inc","Technology","Software - Application","USA",247.28,,1.32,-2.94%,1608153
158,"MEI","Methode Electronics, Inc","Technology","Electronic Components","USA",247.50,,6.99,-9.69%,591132
159,"RXT","Rackspace Technology Inc","Technology","Software - Infrastructure","USA",248.46,,1.02,-0.97%,545272
160,"TSSI","TSS Inc","Technology","Information Technology Services","USA",248.93,43.90,8.63,-8.77%,1676581
161,"KLTR","Kaltura Inc","Technology","Software - Application","USA",256.39,,1.64,2.50%,260462
162,"EGAN","eGain Corp","Technology","Software - Application","USA",272.68,8.13,10.08,-4.09%,285889
163,"AZ","A2Z Cust2Mate Solutions Corp","Technology","Software - Application","Canada",277.09,,6.47,-3.58%,205760
164,"DDD","3D Systems Corp","Technology","Computer Hardware","USA",278.07,,2.16,-4.00%,1290358
165,"XPER","Xperi Inc","Technology","Software - Application","USA",278.94,39.95,6.02,2.56%,513577
166,"MVIS","Microvision Inc","Technology","Scientific & Technical Instruments","USA",280.05,,0.92,-0.65%,2514671
167,"TBCH","Turtle Beach Corp","Technology","Consumer Electronics","USA",281.17,16.88,14.56,1.32%,117673
168,"EGHT","8X8 Inc","Technology","Software - Application","USA",281.44,,2.03,0.00%,368310
169,"API","Agora Inc ADR","Technology","Software - Application","China",281.50,78.42,3.78,-1.05%,230261
170,"III","Information Services Group Inc","Technology","Information Technology Services","USA",285.87,30.80,5.97,3.47%,342161
171,"DAVA","Endava plc ADR","Technology","Software - Infrastructure","United Kingdom",287.53,33.77,6.74,4.01%,3813733
172,"BLZE","Backblaze Inc","Technology","Software - Infrastructure","USA",287.92,,4.99,2.67%,725780
173,"ALMU","Aeluma Inc","Technology","Semiconductors","USA",288.23,,16.14,-1.77%,233117
174,"BZAI","Blaize Holdings Inc","Technology","Software - Application","USA",291.94,,2.41,-2.03%,1265417
175,"PAYS","PaySign Inc","Technology","Software - Infrastructure","USA",293.38,40.53,5.33,0.00%,237525
176,"GPRO","GoPro Inc","Technology","Consumer Electronics","USA",297.13,,1.83,-0.54%,3269039
177,"CNDT","Conduent Inc","Technology","Information Technology Services","USA",298.13,,1.95,-1.52%,1350150
178,"FEIM","Frequency Electronics, Inc","Technology","Communication Equipment","USA",305.35,13.71,31.32,4.71%,177668
179,"HKD","AMTD Digital Inc ADR","Technology","Software - Application","France",305.38,,1.55,-4.32%,542530
180,"LZMH","LZ Technology Holdings Ltd","Technology","Information Technology Services","China",312.26,,2.41,-4.37%,895997
181,"USBC","USBC Inc","Technology","Scientific & Technical Instruments","USA",329.92,,0.85,-0.58%,466556
182,"CHOW","ChowChow Cloud International Holdings Ltd","Technology","Software - Infrastructure","Hong Kong",332.75,218.94,9.48,-6.88%,527206
183,"GRRR","Gorilla Technology Group Inc","Technology","Software - Infrastructure","United Kingdom",339.36,,14.97,-3.36%,531791
184,"BGIN","Bgin Blockchain Ltd","Technology","Computer Hardware","Singapore",343.95,,3.04,-0.33%,19731
185,"XRX","Xerox Holdings Corp","Technology","Information Technology Services","USA",344.43,,2.69,-3.58%,3464104
186,"DOMO","Domo Inc","Technology","Software - Application","USA",364.28,,8.84,-23.64%,4635648
187,"SMRT","SmartRent Inc","Technology","Software - Application","USA",372.73,,1.97,4.79%,2603463
188,"CMRC","Commerce.com Inc","Technology","Software - Application","USA",377.06,,4.64,-1.28%,444996
189,"RMNI","Rimini Street Inc","Technology","Software - Application","USA",381.69,9.06,4.16,2.21%,354612
190,"TTGT","Techtarget Inc","Technology","Information Technology Services","USA",388.93,,5.39,0.00%,253000
191,"UMAC","Unusual Machines Inc","Technology","Computer Hardware","USA",393.46,,10.67,-2.47%,1915712
192,"NNDM","Nano Dimension Ltd ADR","Technology","Computer Hardware","Israel",394.81,,1.82,1.68%,2310516
193,"LPTH","Lightpath Technologies, Inc","Technology","Electronic Components","USA",399.76,,8.80,-2.44%,752053
194,"TLS","Telos Corp","Technology","Software - Infrastructure","USA",401.22,,5.44,-1.98%,643512
195,"MITK","Mitek Systems Inc","Technology","Software - Application","USA",424.52,28.22,9.30,0.11%,291640
196,"PUBM","PubMatic Inc","Technology","Software - Application","USA",426.09,,9.18,0.88%,464331
197,"BKKT","Bakkt Holdings Inc","Technology","Software - Infrastructure","USA",436.98,,14.00,-10.26%,2205976
198,"XNET","Xunlei Ltd ADR","Technology","Software - Infrastructure","China",450.20,0.36,7.17,-0.69%,110943
199,"BAND","Bandwidth Inc","Technology","Software - Infrastructure","USA",453.55,,14.86,1.02%,197899
200,"IMXI","International Money Express Inc","Technology","Software - Infrastructure","USA",457.67,12.07,15.40,0.33%,129290
201,"ALLT","Allot Ltd","Technology","Software - Infrastructure","Israel",461.75,462.62,9.53,0.95%,261779
202,"PRTH","Priority Technology Holdings Inc","Technology","Software - Infrastructure","USA",464.21,10.66,5.67,-1.05%,409829
203,"OSPN","OneSpan Inc","Technology","Software - Infrastructure","USA",464.69,8.28,12.22,-0.89%,766128
204,"ARQQ","Arqit Quantum Inc","Technology","Software - Infrastructure","United Kingdom",465.34,,30.43,-3.40%,342382
205,"VERI","Veritone Inc","Technology","Software - Infrastructure","USA",478.31,,5.21,-5.10%,3101157
206,"PSFE","Paysafe Limited","Technology","Software - Infrastructure","United Kingdom",483.72,,8.22,0.37%,314247
207,"DVLT","Datavault AI Inc","Technology","Software - Infrastructure","USA",484.87,,1.70,-8.60%,32500229
208,"KOPN","Kopin Corp","Technology","Electronic Components","USA",491.03,,2.69,-0.74%,1922277
209,"IBTA","Ibotta Inc","Technology","Software - Application","USA",495.85,9.62,23.25,-2.64%,501064
210,"CAN","Canaan Inc ADR","Technology","Computer Hardware","Singapore",504.99,,0.93,-4.59%,17162740
211,"RBBN","Ribbon Communications Inc","Technology","Software - Application","USA",510.37,,2.89,4.33%,729529
212,"HCKT","Hackett Group Inc","Technology","Information Technology Services","USA",527.15,50.35,19.43,1.62%,395894
213,"SUPX","SuperX AI Technology Ltd","Technology","Software - Infrastructure","Singapore",530.34,,19.72,6.42%,590713
214,"AXTI","AXT Inc","Technology","Semiconductor Equipment & Materials","USA",539.90,,11.58,-4.30%,3221251
215,"GLOO","Gloo Holdings Inc","Technology","Software - Application","USA",561.86,,7.72,5.97%,178160
216,"APPS","Digital Turbine Inc","Technology","Software - Application","USA",561.87,,5.01,-1.38%,1863260
217,"CRNC","Cerence Inc","Technology","Software - Application","USA",568.03,,12.64,-2.39%,1266014
218,"RPAY","Repay Holdings Corporation","Technology","Software - Infrastructure","USA",571.04,,3.50,0.57%,652076
219,"WOLF","Wolfspeed Inc","Technology","Semiconductors","USA",571.45,,22.07,-2.99%,822794
220,"ICHR","Ichor Holdings Ltd","Technology","Semiconductor Equipment & Materials","USA",605.51,,17.61,1.27%,563204
221,"CINT","CI&T Inc","Technology","Software - Infrastructure","Brazil",614.40,27.31,4.61,-5.14%,188556
222,"CEVA","Ceva Inc","Technology","Semiconductors","USA",621.41,,23.00,1.19%,335302
223,"CGNT","Cognyte Software Ltd","Technology","Software - Infrastructure","Israel",622.42,,8.65,0.93%,258411
224,"SMWB","Similarweb Ltd","Technology","Software - Application","Israel",627.02,,7.57,-2.57%,204910
225,"SPT","Sprout Social Inc","Technology","Software - Application","USA",634.13,,10.71,1.90%,1355162
226,"DJCO","Daily Journal Corporation","Technology","Software - Application","USA",634.79,6.56,460.85,4.63%,34949
227,"AOSL","Alpha & Omega Semiconductor Ltd","Technology","Semiconductors","USA",638.51,,21.24,-1.12%,175943
228,"SABR","Sabre Corp","Technology","Software - Infrastructure","USA",643.66,1.34,1.63,-1.21%,4670728
229,"ADTN","ADTRAN Holdings Inc","Technology","Communication Equipment","USA",683.39,,8.53,-0.12%,862873
230,"CRSR","Corsair Gaming Inc","Technology","Computer Hardware","USA",695.94,,6.53,-2.54%,1264686
231,"DSP","Viant Technology Inc","Technology","Software - Application","USA",699.88,424.62,11.21,-0.36%,122495
232,"AIOT","PowerFleet Inc","Technology","Software - Infrastructure","USA",703.92,,5.26,3.54%,1536131
233,"VTEX","Vtex","Technology","Software - Application","United Kingdom",707.25,104.57,3.89,-2.75%,1739759
234,"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials","USA",742.36,,24.74,-2.98%,399055
235,"WYFI","Whitefiber Inc","Technology","Software - Application","USA",743.39,,19.43,-7.83%,823599
236,"IIIV","i3 Verticals Inc","Technology","Software - Infrastructure","USA",750.93,140.24,23.21,0.52%,210189
237,"NTGR","Netgear Inc","Technology","Communication Equipment","USA",756.08,,26.62,-1.00%,335628
238,"GILT","Gilat Satellite Networks","Technology","Communication Equipment","Israel",762.06,29.08,11.86,0.68%,303730
239,"RSKD","Riskified Ltd","Technology","Software - Application","Israel",765.16,,4.91,2.08%,700534
240,"AIP","Arteris Inc","Technology","Semiconductors","USA",766.65,,17.55,4.90%,882345
241,"SSYS","Stratasys Ltd","Technology","Computer Hardware","USA",769.59,,9.05,-1.31%,389827
242,"CTLP","Cantaloupe Inc","Technology","Software - Infrastructure","USA",780.45,13.29,10.59,0.19%,272738
243,"POET","POET Technologies Inc","Technology","Semiconductors","Canada",797.21,,6.05,-5.02%,8477375
244,"GDYN","Grid Dynamics Holdings Inc","Technology","Information Technology Services","USA",804.80,58.62,9.49,-1.76%,546966
245,"BLND","Blend Labs Inc","Technology","Software - Application","USA",807.81,,3.11,-5.18%,2943126
246,"DAKT","Daktronics Inc","Technology","Electronic Components","USA",849.76,3979.55,17.51,0.34%,364112
247,"SKYT","SkyWater Technology Inc","Technology","Semiconductors","USA",872.17,6.98,17.98,-2.71%,1458277
248,"AEVA","Aeva Technologies Inc","Technology","Software - Infrastructure","USA",883.17,,14.70,-7.43%,2489877
249,"LAES","SEALSQ Corp","Technology","Semiconductors","Switzerland",898.61,,4.86,-4.33%,10074848
250,"RZLV","Rezolve AI PLC","Technology","Software - Infrastructure","United Kingdom",898.87,,2.79,-4.78%,12991958
251,"BTQ","BTQ Technologies Corp","Technology","Software - Infrastructure","Canada",915.80,,6.54,-8.02%,2414165
252,"ALNT","Allient Inc","Technology","Electronic Components","USA",923.59,48.79,54.51,-0.58%,105097
253,"YALA","Yalla Group Limited ADR","Technology","Software - Application","United Arab Emirates",953.38,8.81,7.15,0.85%,139404
254,"MNTN","MNTN Inc","Technology","Software - Application","USA",955.57,,13.05,-3.26%,576250
255,"PRCH","Porch Group Inc","Technology","Software - Application","USA",986.28,38.36,9.36,-2.90%,1129479
256,"INDI","Indie Semiconductor Inc","Technology","Semiconductor Equipment & Materials","USA",1014.70,,4.62,0.22%,3670143
257,"RPD","Rapid7 Inc","Technology","Software - Infrastructure","USA",1045.73,46.14,15.97,-0.93%,790608
258,"CRCT","Cricut Inc","Technology","Computer Hardware","USA",1052.37,13.19,4.97,-2.17%,500373
259,"HLIT","Harmonic, Inc","Technology","Communication Equipment","USA",1087.54,22.87,9.69,1.15%,751467
260,"ALIT","Alight Inc","Technology","Software - Application","USA",1087.73,,2.04,-5.56%,19552443
261,"UPBD","Upbound Group Inc","Technology","Software - Application","USA",1092.10,12.87,18.86,1.73%,592635
262,"YEXT","Yext Inc","Technology","Software - Infrastructure","USA",1093.11,,8.87,0.00%,1075374
263,"TASK","TaskUs Inc","Technology","Information Technology Services","USA",1117.56,14.13,12.36,1.81%,437603
264,"PRO","Pros Holdings Inc","Technology","Software - Application","USA",1122.44,,23.24,0.04%,2596611
265,"PD","Pagerduty Inc","Technology","Software - Application","USA",1127.02,7.67,12.28,2.25%,2200003
266,"PENG","Penguin Solutions Inc","Technology","Information Technology Services","USA",1140.70,71933.33,21.58,-0.46%,829993
267,"COHU","Cohu, Inc","Technology","Semiconductor Equipment & Materials","USA",1166.38,,24.98,-0.60%,392124
268,"PDFS","PDF Solutions Inc","Technology","Software - Application","USA",1175.51,,29.75,2.76%,317089
269,"UCTT","Ultra Clean Hldgs Inc","Technology","Semiconductor Equipment & Materials","USA",1190.96,,26.24,-0.34%,530977
270,"ARRY","Array Technologies Inc","Technology","Solar","USA",1209.76,,7.92,-3.18%,4633799
271,"DFIN","Donnelley Financial Solutions Inc","Technology","Software - Application","USA",1215.66,43.67,45.81,-3.64%,277874
272,"JKS","JinkoSolar Holding Co. Ltd ADR","Technology","Solar","China",1217.30,,24.22,-2.34%,512552
273,"TUYA","Tuya Inc ADR","Technology","Software - Infrastructure","China",1238.94,28.59,2.29,-3.78%,1203006
274,"ATEN","A10 Networks Inc","Technology","Software - Infrastructure","USA",1274.58,26.04,17.77,1.02%,398635
275,"CTS","CTS Corp","Technology","Electronic Components","USA",1291.67,22.60,44.46,0.29%,105087
276,"SHLS","Shoals Technologies Group Inc","Technology","Solar","USA",1344.13,40.51,8.03,1.26%,3532269
277,"ADEA","Adeia Inc","Technology","Software - Application","USA",1369.97,19.28,12.51,0.56%,573438
278,"VYX","NCR Voyix Corp","Technology","Information Technology Services","USA",1373.90,,9.92,2.27%,3291652
279,"PAR","Par Technology Corp","Technology","Software - Application","USA",1393.49,,34.33,-0.41%,322521
280,"NABL","N-able Inc","Technology","Information Technology Services","USA",1397.47,,7.50,1.49%,799445
281,"PLAB","Photronics, Inc","Technology","Semiconductor Equipment & Materials","USA",1424.96,13.68,24.15,0.54%,575334
282,"AMPL","Amplitude Inc","Technology","Software - Application","USA",1475.21,,11.16,1.55%,1214666
283,"GCT","GigaCloud Technology Inc","Technology","Software - Infrastructure","USA",1484.49,12.04,40.06,0.15%,424832
284,"OUST","Ouster Inc","Technology","Electronic Components","USA",1486.93,,24.78,-4.66%,1637208
285,"FSLY","Fastly Inc","Technology","Software - Application","USA",1571.69,,10.52,-8.68%,16637819
286,"LSPD","Lightspeed Commerce Inc","Technology","Software - Application","Canada",1576.01,,11.59,2.20%,469361
287,"HIMX","Himax Technologies ADR","Technology","Semiconductors","Taiwan",1581.81,25.22,9.07,10.21%,3344135
288,"CSIQ","Canadian Solar Inc","Technology","Solar","Canada",1596.62,122.32,23.84,-3.60%,2193866
289,"FIVN","Five9 Inc","Technology","Software - Infrastructure","USA",1615.16,58.01,20.65,-0.43%,1991536
290,"MXL","MaxLinear Inc","Technology","Semiconductors","USA",1644.36,,18.82,2.79%,1518411
291,"FLYW","Flywire Corp","Technology","Software - Infrastructure","USA",1662.15,,13.61,-1.16%,1180941
292,"BHE","Benchmark Electronics Inc","Technology","Electronic Components","USA",1675.48,45.90,46.96,0.34%,236369
293,"DGII","Digi International, Inc","Technology","Communication Equipment","USA",1678.82,41.60,45.09,3.16%,443284
294,"JAMF","Jamf Holding Corp","Technology","Software - Application","USA",1727.90,,12.97,0.08%,1405006
295,"SEDG","Solaredge Technologies Inc","Technology","Solar","Israel",1765.30,,29.52,-7.58%,3516938
296,"SEMR","SEMrush Holdings Inc","Technology","Software - Application","USA",1767.08,,11.84,0.00%,1422856
297,"EVCM","EverCommerce Inc","Technology","Software - Infrastructure","USA",1782.91,,9.94,2.58%,241578
298,"AAOI","Applied Optoelectronics Inc","Technology","Communication Equipment","USA",1815.56,,26.59,1.33%,2879062
299,"INOD","Innodata Inc","Technology","Information Technology Services","USA",1840.93,59.57,57.78,-0.98%,706804
300,"LASR","nLIGHT Inc","Technology","Semiconductors","USA",1850.64,,36.44,0.28%,450786
301,"PRGS","Progress Software Corp","Technology","Software - Infrastructure","USA",1868.20,39.62,43.54,0.48%,389792
302,"RAMP","LiveRamp Holdings Inc","Technology","Software - Infrastructure","USA",1874.46,48.61,29.45,2.43%,531352
303,"EVTC","Evertec Inc","Technology","Software - Infrastructure","USA",1893.28,13.12,29.59,-3.14%,877008
304,"CXM","Sprinklr Inc","Technology","Software - Application","USA",1898.33,18.42,7.79,-1.39%,2001352
305,"VECO","Veeco Instruments Inc","Technology","Semiconductor Equipment & Materials","USA",1928.21,38.66,32.05,1.78%,517610
306,"ASGN","ASGN Inc","Technology","Information Technology Services","USA",1940.72,15.33,45.45,-0.81%,523469
307,"NTCT","Netscout Systems Inc","Technology","Software - Infrastructure","USA",1942.01,21.89,26.90,-0.30%,341939
308,"KN","Knowles Corp","Technology","Electronic Components","USA",1990.00,52.40,23.37,-0.17%,757906
309,"PGY","Pagaya Technologies Ltd","Technology","Software - Infrastructure","USA",1996.23,,24.83,-0.20%,1727466
310,"POWI","Power Integrations Inc","Technology","Semiconductors","USA",2020.32,116.31,36.51,-0.19%,1039275
311,"PAYO","Payoneer Global Inc","Technology","Software - Infrastructure","USA",2024.58,29.94,5.68,-0.70%,1929439
312,"MQ","Marqeta Inc","Technology","Software - Infrastructure","USA",2050.86,,4.66,-1.69%,2343367
313,"VSH","Vishay Intertechnology, Inc","Technology","Semiconductors","USA",2060.95,,15.20,0.33%,1258382
314,"AI","C3.ai Inc","Technology","Software - Infrastructure","USA",2078.77,,15.08,-1.57%,6723161
315,"DQ","Daqo New Energy Corp ADR","Technology","Solar","China",2085.94,,31.25,-0.67%,423338
316,"NN","NextNav Inc","Technology","Software - Infrastructure","USA",2142.43,,15.89,2.58%,1303943
317,"NVTS","Navitas Semiconductor Corp","Technology","Semiconductors","USA",2185.10,,9.48,0.32%,12564262
318,"CSGS","CSG Systems International Inc","Technology","Software - Infrastructure","USA",2196.34,26.13,77.01,-0.34%,419744
319,"ALKT","Alkami Technology Inc","Technology","Software - Application","USA",2261.79,,21.54,1.27%,1187057
320,"ACMR","ACM Research Inc","Technology","Semiconductor Equipment & Materials","USA",2277.16,20.52,35.10,1.39%,601220
321,"SONO","Sonos Inc","Technology","Consumer Electronics","USA",2302.61,,19.15,2.08%,1122223
322,"CNXC","Concentrix Corp","Technology","Information Technology Services","USA",2341.50,7.95,37.61,1.76%,1529103
323,"PTRN","Pattern Group Inc","Technology","Software - Application","USA",2345.49,,13.31,-0.30%,749049
324,"EXTR","Extreme Networks Inc","Technology","Communication Equipment","USA",2352.11,277.01,17.59,0.80%,721167
325,"VNET","VNET Group Inc ADR","Technology","Information Technology Services","China",2359.27,,8.94,1.02%,1510079
326,"CLVT","Clarivate Plc","Technology","Information Technology Services","United Kingdom",2394.39,,3.62,-3.72%,5691882
327,"SPNS","Sapiens International Corp NV","Technology","Software - Application","Israel",2421.62,37.82,43.32,0.07%,392107
328,"DIOD","Diodes, Inc","Technology","Semiconductors","USA",2438.94,38.06,52.58,1.72%,280153
329,"DXC","DXC Technology Co","Technology","Information Technology Services","USA",2458.77,6.98,14.12,1.00%,2048717
330,"GRND","Grindr Inc","Technology","Software - Application","USA",2492.06,,13.49,-1.03%,1293325
331,"KLIC","Kulicke & Soffa Industries, Inc","Technology","Semiconductor Equipment & Materials","USA",2539.08,,48.49,1.93%,830062
332,"BB","BlackBerry Ltd","Technology","Software - Infrastructure","Canada",2550.36,,4.32,1.65%,5118581
333,"RNG","RingCentral Inc","Technology","Software - Application","USA",2570.12,209.82,29.69,1.43%,1264139
334,"ALRM","Alarm.com Holdings Inc","Technology","Software - Application","USA",2598.73,22.05,52.10,0.35%,386224
335,"VIA","Via Transportation Inc","Technology","Software - Application","USA",2615.19,,32.29,-2.51%,454918
336,"NSIT","Insight Enterprises Inc","Technology","Electronics & Computer Distribution","USA",2666.10,20.07,86.06,0.07%,366041
337,"NCNO","Ncino Inc","Technology","Software - Application","USA",2682.48,,23.39,-3.94%,3775021
338,"NATL","NCR Atleos Corp","Technology","Software - Application","USA",2727.06,22.52,36.90,-0.73%,315423
339,"BTDR","Bitdeer Technologies Group","Technology","Software - Application","Singapore",2744.71,,11.81,-6.64%,7884632
340,"TDC","Teradata Corp","Technology","Software - Infrastructure","USA",2782.95,24.46,29.86,0.37%,2103213
341,"DAVE","Dave Inc","Technology","Software - Application","USA",2795.48,20.51,207.01,-1.47%,322578
342,"RELY","Remitly Global Inc","Technology","Software - Infrastructure","USA",2807.49,143.33,13.43,-0.15%,2831950
343,"ACLS","Axcelis Technologies Inc","Technology","Semiconductor Equipment & Materials","USA",2815.34,21.47,90.82,1.93%,449056
344,"QUBT","Quantum Computing Inc","Technology","Computer Hardware","USA",2877.74,,12.84,-5.45%,20717620
345,"AVPT","AvePoint Inc","Technology","Software - Infrastructure","USA",2891.58,,13.40,1.59%,1771781
346,"BBAI","BigBear.ai Holdings Inc","Technology","Information Technology Services","USA",2977.28,,6.82,-2.85%,113407624
347,"APPN","Appian Corp","Technology","Software - Infrastructure","USA",3023.80,,40.96,3.99%,956607
348,"SYNA","Synaptics Inc","Technology","Semiconductors","USA",3024.46,,77.57,2.15%,526161
349,"BLKB","Blackbaud Inc","Technology","Software - Application","USA",3046.56,,63.69,1.14%,311701
350,"WRD","WeRide Inc. ADR","Technology","Software - Application","China",3080.57,,9.51,1.60%,4913307
351,"GTM","ZoomInfo Technologies Inc","Technology","Software - Application","USA",3097.23,31.38,9.94,0.30%,9085606
352,"SIMO","Silicon Motion Technology Corp ADR","Technology","Semiconductors","Hong Kong",3133.30,31.81,92.21,1.31%,243600
353,"GLOB","Globant S.A","Technology","Information Technology Services","Luxembourg",3136.48,32.32,71.21,1.35%,1303543
354,"VERX","Vertex Inc","Technology","Software - Application","USA",3139.52,,19.68,1.18%,1379202
355,"EEFT","Euronet Worldwide Inc","Technology","Software - Infrastructure","USA",3142.84,10.91,74.75,1.00%,940949
356,"TENB","Tenable Holdings Inc","Technology","Software - Infrastructure","USA",3150.69,,26.40,-0.94%,1914497
357,"SPSC","SPS Commerce Inc","Technology","Software - Application","USA",3156.25,37.48,83.70,0.08%,394247
358,"AMBA","Ambarella Inc","Technology","Semiconductor Equipment & Materials","USA",3163.26,,74.10,4.28%,1038138
359,"PAGS","PagSeguro Digital Ltd","Technology","Software - Infrastructure","Brazil",3230.16,7.66,9.80,-5.50%,6054644
360,"ONDS","Ondas Holdings Inc","Technology","Communication Equipment","USA",3341.93,,9.07,-1.31%,82497060
361,"ASAN","Asana Inc","Technology","Software - Application","USA",3362.08,,14.18,0.14%,4710999
362,"BRZE","Braze Inc","Technology","Software - Application","USA",3367.86,,30.30,1.44%,2731597
363,"VRRM","Verra Mobility Corp","Technology","Information Technology Services","USA",3411.49,66.90,21.38,-0.37%,1820623
364,"BL","BlackLine Inc","Technology","Software - Application","USA",3449.63,52.95,57.99,-0.09%,349099
365,"IPGP","IPG Photonics Corp","Technology","Semiconductor Equipment & Materials","USA",3450.84,136.33,81.92,-1.13%,220677
366,"NAVN","Navan Inc","Technology","Software - Application","USA",3472.88,,13.99,-4.57%,1743139
367,"KC","Kingsoft Cloud Holdings Ltd ADR","Technology","Software - Application","China",3508.43,,11.86,0.08%,764489
368,"AGYS","Agilysys, Inc","Technology","Software - Application","USA",3533.92,146.65,126.02,-0.31%,100502
369,"INTA","Intapp Inc","Technology","Software - Application","USA",3539.22,,43.20,-2.37%,467036
